n_estimators,max_depth,min_samples_leaf,repetition,train_time,f1_score,precision,recall,specificity,roc_auc,pr_auc
20,10.0,5,1,0.8091573715209961,0.07407407407407407,0.04790419161676647,0.16326530612244897,0.832807570977918,0.4980364385501835,0.04882109250885983
20,10.0,5,2,0.8522076606750488,0.07722007722007722,0.047619047619047616,0.20408163265306123,0.7896950578338591,0.49688834524346015,0.04871817298347911
20,10.0,5,3,0.8679726123809814,0.0365296803652968,0.023529411764705882,0.08163265306122448,0.825446898002103,0.4535397755316638,0.04692076830732293
20,10.0,5,4,0.8682296276092529,0.06779661016949153,0.0427807486631016,0.16326530612244897,0.8117770767613038,0.48752119144187644,0.047984612026628834
20,10.0,5,5,0.9017953872680664,0.08365019011406843,0.0514018691588785,0.22448979591836735,0.786540483701367,0.5055151398098672,0.049539195117299255
20,10.0,10,1,0.8466973304748535,0.040160642570281124,0.025,0.10204081632653061,0.7949526813880127,0.44849674885727153,0.04655102040816327
20,10.0,10,2,0.8656132221221924,0.08,0.04780876494023904,0.24489795918367346,0.7486855941114616,0.4967917766475676,0.048708268964956496
20,10.0,10,3,0.832552433013916,0.03773584905660377,0.024539877300613498,0.08163265306122448,0.832807570977918,0.4572201120195713,0.047003255289846
20,10.0,10,4,0.8309974670410156,0.08064516129032258,0.05025125628140704,0.20408163265306123,0.8012618296529969,0.5026717311530291,0.04925535842477695
20,10.0,10,5,0.8266391754150391,0.047058823529411764,0.02912621359223301,0.12244897959183673,0.7896950578338591,0.4560720187128479,0.04656647513374282
20,20.0,1,1,1.2725071907043457,0.07352941176470588,0.05747126436781609,0.10204081632653061,0.9137749737118822,0.5079078950192064,0.04986441473140981
20,20.0,1,2,1.394282579421997,0.018518518518518517,0.01694915254237288,0.02040816326530612,0.9390115667718192,0.47970986501856266,0.04834590107229333
20,20.0,1,3,1.354597568511963,0.02,0.0196078431372549,0.02040816326530612,0.9474237644584648,0.48391596386188546,0.04840016006402561
20,20.0,1,4,1.3522601127624512,0.05042016806722689,0.04285714285714286,0.061224489795918366,0.9295478443743428,0.4953861670851306,0.048623906705539365
20,20.0,1,5,1.3202297687530518,0.03361344537815126,0.02857142857142857,0.04081632653061224,0.9284963196635121,0.4846563230970622,0.04816618075801749
20,20.0,5,1,1.2672839164733887,0.07092198581560284,0.05434782608695652,0.10204081632653061,0.9085173501577287,0.5052790832421296,0.049545696539485366
20,20.0,5,2,1.3127844333648682,0.05755395683453238,0.044444444444444446,0.08163265306122448,0.9095688748685594,0.495600763964892,0.0486281179138322
20,20.0,5,3,1.43495774269104,0.058823529411764705,0.05660377358490566,0.061224489795918366,0.9474237644584648,0.5043241271271917,0.049465537158259534
20,20.0,5,4,1.362635850906372,0.058823529411764705,0.04597701149425287,0.08163265306122448,0.9127234490010515,0.497178051031138,0.04875322542810228
20,20.0,5,5,1.2969589233398438,0.044444444444444446,0.03488372093023256,0.061224489795918366,0.9127234490010515,0.486973969398485,0.048135738016136694
20,20.0,10,1,1.2734084129333496,0.027210884353741496,0.02040816326530612,0.04081632653061224,0.8990536277602523,0.4699349771454323,0.04783298625572678
20,20.0,10,2,1.3104989528656006,0.03488372093023256,0.024390243902439025,0.061224489795918366,0.8738170347003155,0.46752076224811695,0.047493280238924844
20,20.0,10,3,1.2164087295532227,0.08333333333333333,0.07042253521126761,0.10204081632653061,0.9305993690851735,0.516320092705852,0.051185972980741595
20,20.0,10,4,1.3286030292510986,0.07246376811594203,0.056179775280898875,0.10204081632653061,0.9116719242902208,0.5068563703083756,0.04973263013070397
20,20.0,10,5,1.423058271408081,0.013793103448275862,0.010416666666666666,0.02040816326530612,0.900105152471083,0.4602566578681946,0.04821258503401361
20,,1,1,2.933208465576172,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
20,,1,2,3.099214553833008,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
20,,1,3,2.6988468170166016,0.034482758620689655,0.1111111111111111,0.02040816326530612,0.9915878023133544,0.5059979827893303,0.050267573696145124
20,,1,4,2.4912948608398438,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
20,,1,5,2.499075412750244,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
20,,5,1,1.896662712097168,0.0,0.0,0.0,0.9884332281808622,0.4942166140904311,0.049
20,,5,2,1.9406802654266357,0.029850746268656716,0.05555555555555555,0.02040816326530612,0.982124079915878,0.5012661215905921,0.04913378684807256
20,,5,3,1.8251919746398926,0.03278688524590164,0.08333333333333333,0.02040816326530612,0.9884332281808622,0.5044206957230842,0.049700680272108846
20,,5,4,1.9673843383789062,0.03225806451612903,0.07692307692307693,0.02040816326530612,0.9873817034700315,0.5038949333676689,0.04956985871271585
20,,5,5,2.012908697128296,0.0,0.0,0.0,0.9852786540483701,0.49263932702418506,0.049
20,,10,1,1.6674182415008545,0.0,0.0,0.0,0.9716088328075709,0.48580441640378547,0.049
20,,10,2,1.714186429977417,0.0273972602739726,0.041666666666666664,0.02040816326530612,0.9758149316508938,0.4981115474581,0.048850340136054424
20,,10,3,1.6662962436676025,0.027777777777777776,0.043478260869565216,0.02040816326530612,0.9768664563617245,0.49863730981351534,0.04888731144631766
20,,10,4,1.8285813331604004,0.028169014084507043,0.045454545454545456,0.02040816326530612,0.9779179810725552,0.4991630721689307,0.048927643784786645
20,,10,5,1.9797286987304688,0.0,0.0,0.0,0.9789695057833859,0.48948475289169296,0.049
30,10.0,1,1,0.9683170318603516,0.07142857142857142,0.045714285714285714,0.16326530612244897,0.8243953732912723,0.49383033970686063,0.048463556851311956
30,10.0,1,2,1.0122706890106201,0.07758620689655173,0.04918032786885246,0.1836734693877551,0.8170347003154574,0.5003540848516063,0.049033121445299435
30,10.0,1,3,1.1568059921264648,0.05319148936170213,0.03597122302158273,0.10204081632653061,0.8590956887486856,0.48056825253760804,0.047670532961386
30,10.0,1,4,1.1412122249603271,0.05333333333333334,0.039603960396039604,0.08163265306122448,0.8980021030494216,0.4898173780553231,0.04823297635886038
30,10.0,1,5,1.1610894203186035,0.04830917874396135,0.03164556962025317,0.10204081632653061,0.8391167192429022,0.47057876778471636,0.04722913975716869
30,10.0,5,1,1.070295810699463,0.050761421319796954,0.033783783783783786,0.10204081632653061,0.8496319663512093,0.4758363913388699,0.047447324875896306
30,10.0,5,2,1.0472099781036377,0.059574468085106386,0.03763440860215054,0.14285714285714285,0.8117770767613038,0.47731710980922337,0.04737634408602151
30,10.0,5,3,1.1065008640289307,0.02857142857142857,0.018633540372670808,0.061224489795918366,0.8338590956887487,0.4475417927423335,0.04714082900240842
30,10.0,5,4,1.030649185180664,0.04040404040404041,0.026845637583892617,0.08163265306122448,0.8475289169295478,0.46458078499538624,0.04719148061909328
30,10.0,5,5,1.030799388885498,0.06511627906976744,0.04216867469879518,0.14285714285714285,0.832807570977918,0.4878323569175304,0.04802409638554217
30,10.0,10,1,0.9729454517364502,0.05660377358490566,0.03680981595092025,0.12244897959183673,0.8349106203995794,0.47867979999570803,0.0475073244021535
30,10.0,10,2,0.95501708984375,0.08058608058608059,0.049107142857142856,0.22448979591836735,0.7760252365930599,0.5002575162557137,0.04902405247813411
30,10.0,10,3,0.9549636840820312,0.0427807486631016,0.028985507246376812,0.08163265306122448,0.8590956887486856,0.4703641709049551,0.04736616385684709
30,10.0,10,4,1.0068914890289307,0.05263157894736842,0.03546099290780142,0.10204081632653061,0.8569926393270242,0.47951672782677734,0.04761846866406137
30,10.0,10,5,1.0037593841552734,0.05714285714285714,0.037267080745341616,0.12244897959183673,0.8370136698212408,0.4797313247065388,0.04756331600963367
30,20.0,1,1,1.4900846481323242,0.018518518518518517,0.01694915254237288,0.02040816326530612,0.9390115667718192,0.47970986501856266,0.04834590107229333
30,20.0,1,2,1.591461420059204,0.06896551724137931,0.05970149253731343,0.08163265306122448,0.9337539432176656,0.5076932981394451,0.0498735912275358
30,20.0,1,3,1.5756123065948486,0.0449438202247191,0.05,0.04081632653061224,0.9600420609884333,0.5004291937595228,0.04904081632653061
30,20.0,1,4,1.5254881381988525,0.05454545454545454,0.04918032786885246,0.061224489795918366,0.9390115667718192,0.5001180282838689,0.04901104048176648
30,20.0,1,5,1.5326693058013916,0.03669724770642202,0.03333333333333333,0.04081632653061224,0.9390115667718192,0.48991394665121574,0.048360544217687075
30,20.0,5,1,1.5238063335418701,0.05172413793103448,0.04477611940298507,0.061224489795918366,0.9327024185068349,0.49696345415137666,0.048741395065488885
30,20.0,5,2,1.5138111114501953,0.05555555555555555,0.042105263157894736,0.08163265306122448,0.9043112513144059,0.49297195218781525,0.04843716433941998
30,20.0,5,3,1.5957801342010498,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.9516298633017876,0.506427176548853,0.04974843815077052
30,20.0,5,4,1.5321111679077148,0.03278688524590164,0.0273972602739726,0.04081632653061224,0.92534174553102,0.48307903603081614,0.048118255521386634
30,20.0,5,5,1.5461843013763428,0.04878048780487805,0.04054054054054054,0.061224489795918366,0.92534174553102,0.4932831176634692,0.048482073910645344
30,20.0,10,1,1.465855598449707,0.04411764705882353,0.034482758620689655,0.061224489795918366,0.9116719242902208,0.4864482070430696,0.04811118930330754
30,20.0,10,2,1.50801682472229,0.06493506493506493,0.047619047619047616,0.10204081632653061,0.8948475289169295,0.49844417262173,0.048859086491739555
30,20.0,10,3,1.6130242347717285,0.05504587155963303,0.05,0.061224489795918366,0.9400630914826499,0.5006437906392842,0.04906122448979593
30,20.0,10,4,1.54964017868042,0.06299212598425197,0.05128205128205128,0.08163265306122448,0.9221871713985279,0.5019099122298762,0.04918628990057562
30,20.0,10,5,1.4834022521972656,0.04838709677419355,0.04,0.061224489795918366,0.9242902208201893,0.49275735530805387,0.04844897959183674
30,,1,1,3.2743756771087646,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
30,,1,2,3.303767204284668,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
30,,1,3,3.1366498470306396,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
30,,1,4,3.588881015777588,0.0,0.0,0.0,0.9957939011566772,0.4978969505783386,0.049
30,,1,5,3.45937442779541,0.0,0.0,0.0,0.9968454258675079,0.49842271293375395,0.049
30,,5,1,2.9699323177337646,0.0,0.0,0.0,0.9905362776025236,0.4952681388012618,0.049
30,,5,2,3.0301971435546875,0.0,0.0,0.0,0.9842271293375394,0.4921135646687697,0.049
30,,5,3,2.835024833679199,0.03278688524590164,0.08333333333333333,0.02040816326530612,0.9884332281808622,0.5044206957230842,0.049700680272108846
30,,5,4,3.118811845779419,0.03508771929824561,0.125,0.02040816326530612,0.9926393270241851,0.5065237451447456,0.05055102040816327
30,,5,5,3.213620901107788,0.03389830508474576,0.1,0.02040816326530612,0.9905362776025236,0.5054722204339148,0.05004081632653061
30,,10,1,2.432656764984131,0.0,0.0,0.0,0.9779179810725552,0.4889589905362776,0.049
30,,10,2,2.5460658073425293,0.0,0.0,0.0,0.9789695057833859,0.48948475289169296,0.049
30,,10,3,2.5499117374420166,0.0,0.0,0.0,0.9810725552050473,0.49053627760252366,0.049
30,,10,4,2.6316628456115723,0.030303030303030304,0.058823529411764705,0.02040816326530612,0.9831756046267087,0.5017918839460074,0.04920048019207683
30,,10,5,2.5918354988098145,0.029850746268656716,0.05555555555555555,0.02040816326530612,0.982124079915878,0.5012661215905921,0.04913378684807256
40,10.0,1,1,1.1942884922027588,0.0625,0.04,0.14285714285714285,0.8233438485804416,0.4831004957187922,0.047714285714285716
40,10.0,1,2,1.1598784923553467,0.08035714285714286,0.05142857142857143,0.1836734693877551,0.825446898002103,0.504560183694929,0.049446064139941695
40,10.0,1,3,1.2236318588256836,0.05555555555555555,0.03816793893129771,0.10204081632653061,0.8675078864353313,0.48477435138093083,0.047894687646050794
40,10.0,1,4,1.1727676391601562,0.023391812865497075,0.01639344262295082,0.04081632653061224,0.8738170347003155,0.4573166806154639,0.04766912010705922
40,10.0,1,5,1.2209138870239258,0.04145077720207254,0.027777777777777776,0.08163265306122448,0.8527865404837014,0.467209596772463,0.04726757369614513
40,10.0,5,1,1.199103593826294,0.043010752688172046,0.029197080291970802,0.08163265306122448,0.8601472134595163,0.47088993326037043,0.04738343512587517
40,10.0,5,2,1.1766159534454346,0.07655502392344497,0.05,0.16326530612244897,0.8401682439537329,0.5017167750380909,0.04916326530612245
40,10.0,5,3,1.1543786525726318,0.053763440860215055,0.0364963503649635,0.10204081632653061,0.861198738170347,0.48161977724843874,0.047724117384179955
40,10.0,5,4,1.2496838569641113,0.029411764705882353,0.01935483870967742,0.061224489795918366,0.8401682439537329,0.45069636687482567,0.047184990125082295
40,10.0,5,5,1.1678085327148438,0.05555555555555555,0.03592814371257485,0.12244897959183673,0.8307045215562566,0.4765767505740466,0.04739936453623366
40,10.0,10,1,1.1393077373504639,0.05660377358490566,0.03680981595092025,0.12244897959183673,0.8349106203995794,0.47867979999570803,0.0475073244021535
40,10.0,10,2,1.1576118469238281,0.06584362139917696,0.041237113402061855,0.16326530612244897,0.804416403785489,0.48384085495396895,0.04773258994319377
40,10.0,10,3,1.1555497646331787,0.0427807486631016,0.028985507246376812,0.08163265306122448,0.8590956887486856,0.4703641709049551,0.04736616385684709
40,10.0,10,4,1.187913179397583,0.03902439024390244,0.02564102564102564,0.08163265306122448,0.8401682439537329,0.4609004485074787,0.04709314495028781
40,10.0,10,5,1.1713852882385254,0.03980099502487562,0.02631578947368421,0.08163265306122448,0.8443743427970557,0.46300349792914014,0.04714822771213749
40,20.0,1,1,1.9233887195587158,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.9495268138801262,0.48496748857271615,0.04841649312786339
40,20.0,1,2,1.9260234832763672,0.07272727272727272,0.06557377049180328,0.08163265306122448,0.9400630914826499,0.5108478722719372,0.05035296085647374
40,20.0,1,3,2.118817090988159,0.06382978723404255,0.06666666666666667,0.061224489795918366,0.9558359621451105,0.5085302259705144,0.05008163265306123
40,20.0,1,4,2.0388426780700684,0.05504587155963303,0.05,0.061224489795918366,0.9400630914826499,0.5006437906392842,0.04906122448979593
40,20.0,1,5,1.9588773250579834,0.019230769230769232,0.01818181818181818,0.02040816326530612,0.943217665615142,0.48181291444022406,0.048371057513914656
40,20.0,5,1,1.928487777709961,0.05357142857142857,0.047619047619047616,0.061224489795918366,0.9369085173501577,0.49906650357303806,0.04891545189504374
40,20.0,5,2,1.9094500541687012,0.078125,0.06329113924050633,0.10204081632653061,0.9221871713985279,0.5121139938625292,0.05045827951433739
40,20.0,5,3,2.063930034637451,0.05555555555555555,0.05084745762711865,0.061224489795918366,0.9411146161934806,0.5011695529946995,0.049113109650639926
40,20.0,5,4,2.0535800457000732,0.016666666666666666,0.014084507042253521,0.02040816326530612,0.9263932702418507,0.4734007167535784,0.04828743891922967
40,20.0,5,5,1.9764807224273682,0.03361344537815126,0.02857142857142857,0.04081632653061224,0.9284963196635121,0.4846563230970622,0.04816618075801749
40,20.0,10,1,1.9863064289093018,0.03305785123966942,0.027777777777777776,0.04081632653061224,0.9263932702418507,0.4836047983862315,0.04813378684807256
40,20.0,10,2,2.1514203548431396,0.08108108108108109,0.06060606060606061,0.12244897959183673,0.9022082018927445,0.5123285907422905,0.050421150278293136
40,20.0,10,3,1.9623003005981445,0.06956521739130435,0.06060606060606061,0.08163265306122448,0.9348054679284963,0.5082190604948604,0.04994743351886209
40,20.0,10,4,2.026592493057251,0.03278688524590164,0.0273972602739726,0.04081632653061224,0.92534174553102,0.48307903603081614,0.048118255521386634
40,20.0,10,5,2.0295825004577637,0.032520325203252036,0.02702702702702703,0.04081632653061224,0.9242902208201893,0.4825532736754008,0.048103143960286816
40,,1,1,4.650176048278809,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
40,,1,2,4.3306238651275635,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
40,,1,3,4.202032089233398,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
40,,1,4,4.400047779083252,0.0,0.0,0.0,0.9947423764458465,0.49737118822292326,0.049
40,,1,5,4.747037649154663,0.0,0.0,0.0,0.9947423764458465,0.49737118822292326,0.049
40,,5,1,3.4412622451782227,0.0,0.0,0.0,0.9894847528916929,0.49474237644584645,0.049
40,,5,2,3.4660637378692627,0.0,0.0,0.0,0.9852786540483701,0.49263932702418506,0.049
40,,5,3,3.490577459335327,0.031746031746031744,0.07142857142857142,0.02040816326530612,0.9863301787592008,0.5033691710122535,0.04945772594752187
40,,5,4,3.6487677097320557,0.03225806451612903,0.07692307692307693,0.02040816326530612,0.9873817034700315,0.5038949333676689,0.04956985871271585
40,,5,5,3.8547940254211426,0.0,0.0,0.0,0.9905362776025236,0.4952681388012618,0.049
40,,10,1,2.951683521270752,0.0,0.0,0.0,0.9810725552050473,0.49053627760252366,0.049
40,,10,2,3.3378524780273438,0.0,0.0,0.0,0.9747634069400631,0.48738170347003157,0.049
40,,10,3,3.4180397987365723,0.0,0.0,0.0,0.9800210304942166,0.4900105152471083,0.049
40,,10,4,3.3859939575195312,0.029411764705882353,0.05263157894736842,0.02040816326530612,0.9810725552050473,0.5007403592351768,0.049074113856068746
40,,10,5,3.412069797515869,0.028985507246376812,0.05,0.02040816326530612,0.9800210304942166,0.5002145968797614,0.049020408163265305
50,10.0,1,1,1.4857373237609863,0.06060606060606061,0.038461538461538464,0.14285714285714285,0.8159831756046267,0.47942015923088477,0.0474945054945055
50,10.0,1,2,1.5438151359558105,0.06930693069306931,0.0457516339869281,0.14285714285714285,0.8464773922187171,0.49466726753793,0.0485359477124183
50,10.0,1,3,1.3829123973846436,0.053475935828877004,0.036231884057971016,0.10204081632653061,0.8601472134595163,0.48109401489302345,0.04769713102632358
50,10.0,1,4,1.4185271263122559,0.02666666666666667,0.019801980198019802,0.04081632653061224,0.8958990536277602,0.46835769007918626,0.047808244089715096
50,10.0,1,5,1.3164958953857422,0.04371584699453552,0.029850746268656716,0.08163265306122448,0.8633017875920084,0.4724672203266165,0.0474367956137679
50,10.0,5,1,1.4963016510009766,0.08866995073891626,0.05844155844155844,0.1836734693877551,0.8475289169295478,0.5156011931586515,0.05073416379538829
50,10.0,5,2,1.3774325847625732,0.06349206349206349,0.04285714285714286,0.12244897959183673,0.8590956887486856,0.4907723341702611,0.04824781341107872
50,10.0,5,3,1.365729570388794,0.041666666666666664,0.027972027972027972,0.08163265306122448,0.8538380651945321,0.4677353591278783,0.047283430854859435
50,10.0,5,4,1.3833727836608887,0.056179775280898875,0.03875968992248062,0.10204081632653061,0.8696109358569927,0.4858258760917616,0.04795507040025313
50,10.0,5,5,1.4630374908447266,0.04830917874396135,0.03164556962025317,0.10204081632653061,0.8391167192429022,0.47057876778471636,0.04722913975716869
50,10.0,10,1,1.5108070373535156,0.054945054945054944,0.03759398496240601,0.10204081632653061,0.8654048370136698,0.48372282667010014,0.04783612091453123
50,10.0,10,2,1.5864155292510986,0.06511627906976744,0.04216867469879518,0.14285714285714285,0.832807570977918,0.4878323569175304,0.04802409638554217
50,10.0,10,3,1.5630967617034912,0.041666666666666664,0.027972027972027972,0.08163265306122448,0.8538380651945321,0.4677353591278783,0.047283430854859435
50,10.0,10,4,1.4782631397247314,0.04371584699453552,0.029850746268656716,0.08163265306122448,0.8633017875920084,0.4724672203266165,0.0474367956137679
50,10.0,10,5,1.383955955505371,0.043243243243243246,0.029411764705882353,0.08163265306122448,0.861198738170347,0.4714156956157858,0.047400960384153666
50,20.0,1,1,2.3673412799835205,0.020202020202020204,0.02,0.02040816326530612,0.9484752891692955,0.4844417262173008,0.04840816326530612
50,20.0,1,2,2.4318277835845947,0.0,0.0,0.0,0.9631966351209253,0.4815983175604627,0.049
50,20.0,1,3,2.3441224098205566,0.06896551724137931,0.07894736842105263,0.061224489795918366,0.9631966351209253,0.5122105624584219,0.05083351235230935
50,20.0,1,4,2.352586030960083,0.019417475728155338,0.018518518518518517,0.02040816326530612,0.9442691903259727,0.4823386767956394,0.048377928949357524
50,20.0,1,5,2.3877158164978027,0.0,0.0,0.0,0.9505783385909569,0.47528916929547843,0.049
50,20.0,5,1,2.4005532264709473,0.036036036036036036,0.03225806451612903,0.04081632653061224,0.9369085173501577,0.488862421940385,0.04831665569453588
50,20.0,5,2,2.254706382751465,0.031496062992125984,0.02564102564102564,0.04081632653061224,0.9200841219768665,0.4804502242537394,0.048046572475143906
50,20.0,5,3,2.2474207878112793,0.019417475728155338,0.018518518518518517,0.02040816326530612,0.9442691903259727,0.4823386767956394,0.048377928949357524
50,20.0,5,4,2.276825428009033,0.0,0.0,0.0,0.9348054679284963,0.46740273396424814,0.049
50,20.0,5,5,2.2018423080444336,0.035398230088495575,0.03125,0.04081632653061224,0.9348054679284963,0.4878108972295543,0.048275510204081634
